sdwa	DESC	ID
		84436	<c:ffe6e6e6>การ<w>เปิดใช้โทเทม<w>จำเป็นต้อง<w>ใช้<w>พลังงาน<w> {1} หน่วย<w></c>
		84437	การ<w>ล่า<w>คงเหลือ<w>: %d
		84438	สแตปโปยักษ์
		84439	กราวาน่ายักษ์
		84440	นิวต์<w>ยักษ์
		84441	เฟลมวูลฟ์ยักษ์
		84442	ฟรอสต์วูลฟ์ยักษ์
		84443	กิ้งก่า<w>หนาม<w>ยักษ์
		84444	พินช์เพียนยักษ์
		84445	คอราแครบยักษ์
		84446	สมอเบิร์ดกอนยักษ์
		84447	แบทโทลฟ์ยักษ์
		84448	ฟรอสต์โปยักษ์
		84449	แรดเฟลมยักษ์
		84450	หมีไฟยักษ์
		84451	หมีน้ำแข็งยักษ์
		84452	ฟรอสต์ลิไทเกอร์ยักษ์
		84453	ไฟร์ลิไทเกอร์ยักษ์
		84454	โบซาโลไฟยักษ์
		84455	สตาร์เทิลวิงยักษ์
		84456	สปาร์โรมูยักษ์
		84457	กอส-สปาร์โรมูยักษ์
		84458	ฮอร์นเบิร์ดกอนยักษ์
		84459	ไฟร์ล็อบเครย์ยักษ์
		84460	กริปเปอร์เบิร์ดยักษ์
		84461	แรดสันหลังหิน<w>ยักษ์
		84462	หมีคริสตัลยักษ์
		84463	ไอซ์ฟอกซ์ยักษ์
		84464	เฟลมฟ็อกซ์<w>ยักษ์
		84465	โบรวเทโลปยักษ์
		84466	ไอซ์บักยักษ์
		84467	เฟลมบักยักษ์
		84468	ใน<w>เทือกเขา<w>ชี<w>เม<w>รา<w>แลนด์<w>มี<w>สัตว์ร้าย<w>คล้าย<w>ปลาโลมา<w>สีแดง<w>เพลิง<w>อาศัย<w>อยู่<w>แถม<w>ยัง<w>ม<w>ี<w>เขา<w>มากมาย<w>บวก<w>กับ<w>นิสัย<w>อัน<w>ดุร้าย<w> ผู้คน<w>เรียก<w>มัน<w>ว่า<w> "สแตปโป"
		84469	ใน<w>เทือกเขา<w>ชี<w>เม<w>รา<w>แลนด์<w>มี<w>สัตว์ร้าย<w>ที่<w>มีหัว<w>เป็น<w>งู<w>และ<w>ตัว<w>เป็น<w>จระเข้<w>รู้จัก<w>กัน<w>ในนาม<w> "กราว<w>าน่า<w>" ด้วย<w>คอ<w>และ<w>ลำตัว<w>ที่<w>เต็มไปด้วย<w>เขา<w> โดย<w>กราว<w>าน่า<w>มี<w>สรรพคุณ<w>ใน<w>การ<w>รักษา<w>อา<w>การบวม
		84470	ใน<w>เทือกเขา<w>ชี<w>เม<w>รา<w>แลนด์<w> มี<w>อสูร<w>ที่<w>คล้าย<w>เต่า<w>ซึ่ง<w>มีหัว<w>สีแดง<w>และ<w>เท้า<w>เป็น<w>กีบ<w>อาศัย<w>อยู่<w> ผู้คน<w>เรียก<w>มัน<w>ว่า<w> "นิวต์<w>" และ<w>มัน<w>ทนต<w>่อ<w>น้ำ<w>ได้ดี
		84471	ใน<w>เทือกเขา<w>ชี<w>เม<w>รา<w>แลนด์<w> มี<w>อสูร<w>สีแดง<w>เพลิง<w>คล้าย<w>สุนัข<w>ล่า<w>เนื้อ<w>ซึ่ง<w>ม<w>ี<w>หู<w>ที่<w>เหมือนกับ<w>เท้า<w>สัตว์<w>อาศัย<w>อยู่<w> ซึ่ง<w>ปกป้อง<w>ความตาย<w> และ<w>การ<w>บริโภค<w>มัน<w>จะ<w>ช่วย<w>ใน<w>เรื่อง<w>ของ<w>อัมพาต
		84472	ใน<w>เทือกเขา<w>ชี<w>เม<w>รา<w>แลนด์<w> มี<w>อสูร<w>ที่<w>คล้าย<w>สุนัข<w>ล่า<w>เนื้อ<w>ซึ่ง<w>มีหัว<w>เป็น<w>หนาม<w>อาศัย<w>อยู่<w> พร้อมกับ<w>หาง<w>ที่<w>เหมือน<w>แมง<w>ป่อง<w>และ<w>มี<w>ลักษณะ<w>เป็น<w>สี<w>คราม<w> ผู้คน<w>เรียก<w>มัน<w>ว่า<w> ฟรอสว<w>ูฟต์
		84473	ใน<w>เทือกเขา<w>ชี<w>เม<w>รา<w>แลนด์<w> มี<w>สัตว์<w>ร้าน<w>คล้าย<w>นก<w>อินทรี<w>ม<w>ี<w>ครีบ<w>อาศัย<w>อยู่<w> ผู้คน<w>เรียก<w>มัน<w>ว่า<w> "สไปร์ ลิ<w>ซาร์<w>ด" ด้วย<w>หนาม<w>สีน้ำเงิน<w>บน<w>แผ่น<w>หลัง<w>และ<w>ขา<w>ที่<w>มี<w>เกล็ด<w>แบบ<w>น<w>ก
		84474	ใน<w>เทือกเขา<w>ชี<w>เม<w>รา<w>แลนด์<w> มี<w>อสูร<w>ดำ<w>ซึ่ง<w>ม<w>ี<w>ช่วง<w>ล่าง<w>เหมือน<w>นก<w>และ<w>ก้าม<w>ที่<w>มี<w>หนาม<w>อาศัย<w>อยู่<w> ผู้คน<w>เรียก<w>มัน<w>ว่า<w> พินช์เพียน<w> และ<w>การ<w>บริโภค<w>มัน<w>จะ<w>ช่วย<w>เพิ่ม<w>อายุขัย
		84475	ใน<w>เทือกเขา<w>ชี<w>เม<w>รา<w>แลนด์<w> มี<w>อสูร<w>ที่<w>มีท้อง<w>สี<w>ทอง<w>ซึ่ง<w>ม<w>ี<w>คอ<w>ที่<w>มี<w>ขนด<w>ก<w>และ<w>ก้าม<w>ขนาดใหญ่<w>อาศัย<w>อยู่<w> ผู้คน<w>เรียก<w>มัน<w>ว่า<w> โค<w>รา<w>แครบ<w> และ<w>การ<w>บริโภค<w>มัน<w>จะ<w>ช่วย<w>ใน<w>เรื่อง<w>ความเหนื่อย<w>ล้า
		84476	ใน<w>เทือกเขา<w>ชี<w>เม<w>รา<w>แลนด์<w> มี<w>อสูร<w>ที่<w>มีหัว<w>ของ<w>จระเข้<w>และ<w>ขนนก<w>สี<w>เท<w>อร<w>์ควอยซ์<w>อาศัย<w>อยู่<w> ผู้คน<w>เรียก<w>มัน<w>ว่า<w> สโมเบิร์ด<w>ก<w>อ<w>น และ<w>มัน<w>ทนต<w>่อ<w>ไฟ
		84477	ใน<w>เทือกเขา<w>ชี<w>เม<w>รา<w>แลนด์<w> มี<w>อสูร<w>ที่<w>คล้าย<w>ค้างคาว<w>ซึ่ง<w>ม<w>ี<w>เขา<w>และ<w>หาง<w>ของ<w>เสือดาว<w>อาศัย<w>อยู่<w> ผู้คน<w>เรียก<w>มัน<w>ว่า<w> บาท<w>อ<w>ล์ฟ และ<w>การ<w>บริโภค<w>มัน<w>จะ<w>ช่วย<w>ใน<w>เรื่อง<w>ของ<w>ตาบอด
		84478	ใน<w>เทือกเขา<w>ชี<w>เม<w>รา<w>แลนด์<w> มี<w>อสูร<w>ที่<w>คล้าย<w>วัว<w>สี<w>คราม<w>ซึ่ง<w>ม<w>ี<w>เขา<w>ที่<w>คอ<w>มากมาย<w>อาศัย<w>อยู่<w> ผู้คน<w>เรียก<w>มัน<w>ว่า<w> ฟรอสป์โป้<w> และ<w>มัน<w>ทนต<w>่อ<w>น้ำ
		84479	ใน<w>เทือกเขา<w>ชี<w>เม<w>รา<w>แลนด์<w> มี<w>อสูร<w>เพลิง<w>สีแดง<w>คล้าย<w>วัว<w>ซึ่ง<w>ม<w>ี<w>เขา<w>หลาย<w>รูปแบบ<w>อาศัย<w>อยู่<w> ผู้คน<w>เรียก<w>มัน<w>ว่า<w> แฟลม<w>ไรโน<w> และ<w>มัน<w>ปกป้อง<w>ความตาย
		84480	ใน<w>เทือกเขา<w>ชี<w>เม<w>รา<w>แลนด์<w> มี<w>อสูร<w>เพลิง<w>สีแดง<w>คล้าย<w>หมี<w>ซึ่ง<w>ม<w>ี<w>เขา<w>จำนวนมาก<w>อาศัย<w>อยู่<w> ผู้คน<w>เร<w>ีกยมัน<w>ว่า<w> หมี<w>พ่น<w>ไฟ<w> และ<w>มัน<w>เป็น<w>คู่ต่อสู้<w>ที่<w>น่าเกรงขาม
		84481	ใน<w>เทือกเขา<w>ชี<w>เม<w>รา<w>แลนด์<w> มี<w>อสูร<w>ที่<w>คล้าย<w>หมี<w>สี<w>คราม<w>ซึ่ง<w>ม<w>ี<w>เขา<w>จำนวนมาก<w>อาศัย<w>อยู่<w> ผู้คน<w>เรียก<w>มัน<w>ว่า<w> ฟรอสต์<w> แบ<w>ร์ และ<w>มัน<w>ทนต<w>่อ<w>ไฟ
		84482	ใน<w>เทือกเขา<w>ชี<w>เม<w>รา<w>แลนด์<w> มี<w>อสูร<w>ที่<w>คล้าย<w>หมี<w>สี<w>คราม<w>ซึ่ง<w>ม<w>ี<w>เขา<w>จำนวนมาก<w>อาศัย<w>อยู่<w> ผู้คน<w>เรียก<w>มัน<w>ว่า<w> ฟรอสต์<w> ไลไท<w>เก<w>อร<w>์ และ<w>มัน<w>ทนต<w>่อ<w>ไฟ
		84483	ใน<w>เทือกเขา<w>ชี<w>เม<w>รา<w>แลนด์<w> มี<w>อสูร<w>เพลิง<w>สีแดง<w>คล้าย<w>หมี<w>ซึ่ง<w>ม<w>ี<w>เขา<w>จำนวนมาก<w>อาศัย<w>อยู่<w> ผู้คน<w>เร<w>ีกยมัน<w>ว่า<w> ไฟ<w>ไลไท<w>เก<w>อร<w>์ เสียงคำราม<w>ดัง<w>ฟ้าร้อง<w> และ<w>มัน<w>ทนต<w>่อ<w>ไฟ
		84484	ใน<w>เทือกเขา<w>ชี<w>เม<w>รา<w>แลนด์<w> มี<w>อสูร<w>สีด<w>ำ<w>คล้าย<w>วัว<w>เท้า<w>เปลือย<w>อาศัย<w>อยู่<w> ด้วย<w>การเคลื่อนไหว<w>ที่<w>รวดเร็ว<w>ดัง<w>สายฟ้า<w>ฝ่า<w> ผู้คน<w>เรียก<w>มัน<w>ว่า<w> ไฟ<w>ร์โบซาโล<w> และ<w>มัน<w>ปกป้อง<w>ความตาย
		84485	ใน<w>เทือกเขา<w>ชี<w>เม<w>รา<w>แลนด์<w> มีน<w>กที่<w>มีหัว<w>สี<w>ขาว<w>และ<w>หาง<w>ของ<w>ง<w>ู<w>อาศัย<w>อยู่<w> ผู้คน<w>เรียก<w>มัน<w>ว่า<w> สตาร์เทิลวิง<w> และ<w>เสียง<w>แรก<w>ของ<w>มัน<w>เหมือน<w>แตร
		84486	ใน<w>เทือกเขา<w>ชี<w>เม<w>รา<w>แลนด์<w> มีน<w>กที่<w>คล้าย<w>ไก่ฟ้า<w>ซึ่ง<w>ม<w>ี<w>ปีก<w>เล็ก<w>ๆ<w> อาศัย<w>อยู่<w> หัว<w>ของ<w>มัน<w> ท้อง<w>ของ<w>มัน<w> และ<w>เท้า<w>ของ<w>มัน<w>ไม่มี<w>ขน<w> ผู้คน<w>เรียก<w>มัน<w>ว่า<w> "สปาร์โรมู<w>"
		84487	ใน<w>เทือกเขา<w>ชี<w>เม<w>รา<w>แลนด์<w> มีน<w>กที่<w>คล้าย<w>ไก่ฟ้า<w>ซึ่ง<w>ม<w>ี<w>ปีก<w>เล็ก<w>ๆ<w> อาศัย<w>อยู่<w> หลัง<w>ขอม<w>ัน<w>เป็น<w>สีด<w>ำ<w> ส่วนหัว<w> ท้อง<w> และ<w>เท้า<w>เป็น<w>สี<w>ขาว<w> ผู้คน<w>เรียก<w>มัน<w>ว่า<w> "กอส-สปาร์โรมู<w>"
		84488	ใน<w>เทือกเขา<w>ชี<w>เม<w>รา<w>แลนด์<w> มี<w>อสูร<w>ที่<w>มีหัว<w>ของ<w>จระเข้<w> เขา<w>ม<w>าก<w>หมาย<w> และ<w>ขนนก<w>สี<w>เท<w>อร<w>์ควอยซ์<w>อาศัย<w>อยู่<w> ผู้คน<w>เรียก<w>มัน<w>ว่า<w> ฮอร์นเบิร์ดกอน<w> และ<w>มัน<w>ทนต<w>่อ<w>ไฟ
		84489	ใน<w>เทือกเขา<w>ชี<w>เม<w>รา<w>แลนด์<w> มี<w>อสูร<w>เพลิง<w>สีแดง<w>ที่<w>มี<w>รูปร่าง<w>คล้าย<w>ใบไม้<w>หยัก<w>ๆ<w> อาศัย<w>อยู่<w> ตาบอด<w> มี<w>หลาย<w>ขา<w> และ<w>อารมณ์<w>ดุร้าย<w> ผู้คน<w>เรียก<w>มัน<w>ว่า<w> "ไฟร์ล็อบเครย์<w>" และ<w>ยัง<w>ทนต<w>่อ<w>ไฟ
		84490	ใน<w>เทือกเขา<w>ชี<w>เม<w>รา<w>แลนด์<w> มีน<w>กที่<w>คล้าย<w>นกกระสา<w>ซึ่ง<w>ม<w>ี<w>กรงเล็บ<w>บน<w>ปีก<w>อาศัย<w>อยู่<w> ขา<w>สี<w>ขาว<w>และ<w>ขนนก<w>สีเข้ม<w> ผู้คน<w>เรียก<w>มัน<w>ว่า<w> "กริปเปอร์เบิร์ด<w>" หาก<w>พบ<w>เจอ<w>จะ<w>ทำให้<w>รู้สึก<w>สงบ<w>ได้
		84491	ใน<w>เทือกเขา<w>ชี<w>เม<w>รา<w>แลนด์<w> มี<w>อสูร<w>ส<w>ี<w>ขาว<w>บริสุทธิ์<w>คล้าย<w>แรด<w>ซึ่ง<w>ม<w>ี<w>เขา<w>จำนวนมาก<w>และ<w>มี<w>เกล็ด<w>บน<w>หลัง<w>อาศัย<w>อยู่<w> ผู้คน<w>เรียก<w>มัน<w>ว่า<w> สโตน<w>สไพ<w>น<w>์ ไรโน<w> และ<w>มัน<w>ปกป้อง<w>ความตาย<w>ได้
		84492	ใน<w>เทือกเขา<w>ชี<w>เม<w>รา<w>แลนด์<w> มี<w>อสูร<w>สีด<w>ำ<w>คล้าย<w>หมี<w>ซึ่ง<w>ม<w>ี<w>เขา<w>จำนวนมาก<w> มี<w>ดวงตา<w>สี<w>เขียว<w> และ<w>มี<w>อารมณ์<w>รุนแรง<w>อาศัย<w>อยู่<w> ผู้คน<w>เรียก<w>มัน<w>ว่า<w> แพ<w>ลตแบ<w>ร์ และ<w>ทนต<w>่อ<w>ไฟ
		84493	ใน<w>เทือกเขา<w>ชี<w>เม<w>รา<w>แลนด์<w> มี<w>อสูร<w>ส<w>ี<w>คราม<w>ที่<w>มี<w>รูปร่าง<w>คล้าย<w>จิ้งจอกเก้าหาง<w>อาศัย<w>อยู่<w> ด้วย<w>ความกระหาย<w>เนื้อ<w> ผู้คน<w>เรียก<w>มัน<w>ว่า<w> "ไอซ์ฟอกซ์<w>" และ<w>มัน<w>ทนต<w>่อ<w>การ<w>โจมตี<w>ของ<w>มังกร<w>วารี<w>ได้ดี
		84494	ใน<w>เทือกเขา<w>ชี<w>เม<w>รา<w>แลนด์<w> มี<w>อสูร<w>สีแดง<w>เพลิง<w>ที่<w>มี<w>รูปร่าง<w>คล้าย<w>จิ้งจอกเก้าหาง<w>อาศัย<w>อยู่<w> ด้วย<w>ความกระหาย<w>เนื้อ<w> ผู้คน<w>เรียก<w>มัน<w>ว่า<w> "แฟลม<w>ฟอก<w>ซ์" และ<w>มัน<w>ทนต<w>่อ<w>การ<w>โจมตี<w>ของ<w>มังกร<w>วารี<w>ได้ดี
		84495	ใน<w>เทือกเขา<w>ชี<w>เม<w>รา<w>แลนด์<w> มี<w>อสูร<w>ที่<w>คล้าย<w>แรด<w>ที่<w>มีหัว<w>ของ<w>แพะ<w> เขา<w>ของ<w>มังกร<w> และ<w>หาง<w>ของ<w>จระเข้<w>อาศัย<w>อยู่<w> ผู้คน<w>เรียก<w>มัน<w>ว่า<w> บรา<w>ว<w>เท<w>ลลูป<w> และ<w>มัน<w>ทนต<w>่อ<w>ฟ้า<w>ฝ่า<w>ได้ดี
		84496	ใน<w>เทือกเขา<w>ชี<w>เม<w>รา<w>แลนด์<w> มี<w>อสูร<w>ที่<w>คล้าย<w>เต่า<w>สี<w>คราม<w>ซึ่ง<w>ม<w>ี<w>เขา<w>ง<w>อก<w>ออกมา<w>ตา<w>มขา<w>เป็น<w>จำนวนมาก<w>อาศัย<w>อยู่<w> ผู้คน<w>เรียก<w>มัน<w>ว่า<w> ไอ<w>ช<w>์บั๊ก<w> และ<w>มัน<w>ทนต<w>่อ<w>พื้นดิน<w>ได้ดี
		84497	ใน<w>เทือกเขา<w>ชี<w>เม<w>รา<w>แลนด์<w> มี<w>อสูร<w>เพลิง<w>สีแดง<w>ที่<w>คล้าย<w>เต่า<w>สี<w>คราม<w>ซึ่ง<w>ม<w>ี<w>เขา<w>ง<w>อก<w>ออกมา<w>ตา<w>มแขนขา<w>เป็น<w>จำนวนมาก<w>อาศัย<w>อยู่<w> ผู้คน<w>เรียก<w>มัน<w>ว่า<w> แฟลม<w>บั๊ก<w> มัน<w>ทนต<w>่อ<w>พื้นโลก<w>ได้ดี
		84498	<c:ff96dec9> อีเวนต์<w> </c> ขอ<w>แนะนำ<w>ให้<w>เข้าร่วม<w>กับ<w> <c:ff96dec9>%d </c> นักเดินทาง<w> ไป<w>ต่อ<w>หรือไม่
		84499	<c:ff88bae9> พลัง<w> </c> - {1}
		84500	ถ้า<w>หัวหน้าทีม<w>ออก<w>แล้ว<w> หาก<w>หัวหน้า<w>ออก<w> อีเวนต์<w>จะ<w>ล้มเหลว
		84501	1. เอาชนะ<w>สัตว์ประหลาด<w>ให้<w>เพียงพอ<w>จะ<w>ทำให้<w>นักเดินทาง<w>ก้าว<w>ไป<w>อีก<w>ขั้น<w> <n>2. เอาชนะ<w>บอส<w>ตัว<w>สุดท้าย<w>จะ<w>ทำให้<w>นักเดินทาง<w>ได้<w>หีบ<w>สมบัติ<w> <n>3. โทเทม<w>จะ<w>เปอด<w>ใช้งาน<w>ตาม<w>เมอริเดียน<w>และ<w>พลังการต่อสู้<w>ของ<w>นักเดินทาง
		84502	เล่น<w>บททดสอบการยิง
		84503	แตะ<w>โทเทม
		84504	กำจัด<w>โคมไฟวิญญาณ
		84505	ก่อน<w>จะ<w>ง้าง<w>คันธนู<w>ของ<w>ท่าน<w> จง<w>ทำ<w>จิตใจ<w>ให้<w>สงบ<w>และ<w>ควบคุม<w>ลมหายใจ<w>ให้<w>นิ่ง<w> อย่า<w>ปล่อย<w>ให้<w>สิ่งใด<w>หรือ<w>ใครก็ตาม<w>มา<w>ทำ<w>ให้ท่า<w>น<w>ไขว้เขว<w>ได้
		84506	1. เปิด<w>การใช้งาน<w> มิ<w>เร<w>จ โทเทม<w> เพื่อ<w>เริ่ม<w>การต่อสู้<w> <n>2. เอาชนะ<w>สัตว์ประหลาด<w>ใน<w>กำหนด<w>เวลา<w> <n>3. หาก<w>แพ้<w>การต่อสู้<w>จะ<w>ล้มเหลว
		84507	เอาชนะ<w>จอม<w>โจร<w>ขนนก
		84508	บททดสอบโทเทม
		84509	ใน<w>ชี<w>เม<w>รา<w>แลนด์<w> ทุก<w>เผ่า<w>ต่าง<w>เสาะแสวงหา<w>ที่<w>ชัยชนะ<w> ซึ่ง<w>ผู้<w>แข็งแกร่ง<w>จะ<w>ได้รับ<w>เกียรติยศ<w>จาก<w>ทั่ว<w>ทุก<w>มุม<w>โลก<w> ผู้<w>ที่<w>แข็งแกร่ง<w>จะ<w>ได้รับการยกย่อง<w> ทำไม<w>ไม่<w>ลอง<w>หาด<w>ู<w>ว่า<w>โลก<w>นี้<w>เป็น<w>ของ<w>ใคร
		84510	1. เปิด<w>การใช้งาน<w>โท<w>เท<w>็มเพื่อ<w>เริ่ม<w>การต่อสู้<w> <n>2. เอาชนะ<w>สัตว์ประหลาด<w>ใน<w>กำหนด<w>เวลา<w> <n>3. หาก<w>แพ้<w>การต่อสู้<w>จะ<w>ล้มเหลว
		84511	การ<w>จับสัตว์เลี้ยง
		84512	ด้วย<w>ภูเขา<w>และ<w>แม่น้ำ<w>ที่<w>สวยงาม<w> จึง<w>เป็น<w>สถานที่<w>ที่<w>สมบูรณ์แบบ<w>ใน<w>การ<w>เลี้ยงดู<w>สัตว์เลี้ยง<w>แห่ง<w>จิตวิญญาณ<w> การสัมผัส<w>และ<w>ดูแล<w>สัตว์เลี้ยง<w>ของ<w>คุณ<w>นำ<w>มาสู่<w>ความสนุก<w>ไม่รู้จบ
		84513	เอาชนะ<w>และ<w>จับอสูร<w>ประหลาด
		84514	กลืนกิน
		84515	ขณะที่<w>มี<w>การ<w>พิชิต<w>เผ่า<w>ท่ามกลาง<w>เห<w>ล่าอสูร<w> เจ้า<w>แห่ง<w>ป่า<w>จะ<w>เผ<w>ยออกมา<w> เมื่อ<w>เป็นเรื่อง<w>ของ<w>การกลืน<w>กิน<w>สัตว์เลี้ยง<w>แห่ง<w>จิตวิญญาณ<w> ผู้ชนะ<w>จะ<w>ได้<w>ไป<w>ทั้งหมด
		84516	เข้าใกล้<w>และกลืนกินอสูร<w>ประหลาด
		84517	เล่น<w>บททดสอบการยิง
		84518	บททดสอบโทเทม
		84519	การ<w>จับสัตว์เลี้ยง
		84520	กลืนกิน
		84521	เลเวลเมอริเดียน<w> 5
		84522	เลเวลเมอริเดียน<w> 5
		84523	เลเวลเมอริเดียน<w> 5
		84524	เลเวลเมอริเดียน<w> 3
		84525	เคลียร์<w>ท้าทาย<w>ก่อนหน้า
		84526	เคลียร์<w>ท้าทาย<w>ก่อนหน้า
		84527	เคลียร์<w>ท้าทาย<w>ก่อนหน้า
		84528	เคลียร์<w>ท้าทาย<w>ก่อนหน้า
		84529	โคมไฟวิญญาณ<w> จอม<w>โจร<w>ขนนก<w> และ<w>อสูร<w>ลูกธนู<w>มี<w>ความสามารถ<w>ใน<w>การ<w>บิน
		84530	ต้อง<w>ทำการ<w>ทด<w>สอบ<w>โทเทม<w>ให้<w>เสร็จสิ้น<w>ภายใน<w>เวลา<w>ที่<w>กำหนด
		84531	การกำ<w>จัด<w>อสูร<w>ประหลาด<w>หรือ<w>การถู<w>กอสูร<w>ประหลาด<w>กำจัด<w>จะ<w>ทำ<w>ให้การ<w>ท้าทาย<w>ล้มเหลว
		84532	สัตว์เลี้ยง<w>ที่<w>แข็งแกร่ง<w>จะ<w>เพิ่ม<w>โอกาส<w>ของ<w>การกลืน<w>กิน<w>ที่<w>สำเร็จ
		84533	เปิดใช้<w>ขลุ่ยหยก<w>คอสมิก<w> (จำลอง<w>)
		84534	เปิดใช้<w>คันธนู<w>คริม<w>สัน<w> (จำลอง<w>)
		84535	เปิดใช้<w>พิณ<w>เรียก<w>ลม<w> (จำลอง<w>)
		84536	เปิดใช้<w>ตะกร้า<w>เฟรส<w>โค<w> (จำลอง<w>)
		84537	เปิดใช้<w>ร่มกันแดด<w>คู่รัก<w> (จำลอง<w>)
		84538	เปิดใช้<w>ดาบ<w>ศักดิ์สิทธิ์<w> (จำลอง<w>)
		84539	เปิดใช้<w>แมว<w>ไนต์<w>แมร์ (จำลอง<w>)
		84540	เอาชนะ<w>นักเลง<w>หัวรุนแรง
		84541	ไฟ
		84542	ต่อสู้
		84543	จับ
		84544	กลืนกิน
		84545	เอาชนะ<w>สามัญชน<w>ที<w>่<w>โหดร้าย
		84546	เอาชนะ<w>ทหาร<w>กองหนุน<w>ที<w>่<w>โหดร้าย
		84547	เอาชนะ<w>กัปตัน<w>ที<w>่<w>โหดร้าย
		84548	เอาชนะ<w>นายพล<w>ที่<w>โหดร้าย
		84549	เอาชนะ<w>พลเมือง<w>ไรฮอร์น
		84550	เอาชนะ<w>นักรบ<w>ไรฮอร์น
		84551	เอาชนะ<w>กัปตัน<w>ไรฮอร์น
		84552	เอาชนะ<w>ผู้นำ<w>ไรฮอร์น
		84553	เอาชนะ<w>หัวขโมย<w>วานร
		84554	เอาชนะ<w>โจร<w>วานร
		84555	เอาชนะ<w>อันธพาล<w>วานร
		84556	เอาชนะ<w>ราชา<w>ภูเขา<w>วานร
		84557	เอาชนะ<w>ลูกศิษย์<w>ใน<w>พิธีกรรม<w>เอส<w>ช<w>ัว<w>รี
		84558	เอาชนะ<w>ผู้ช่วย<w>บาทหลวง<w>เอส<w>ช<w>ัว<w>รี
		84559	เอาชนะ<w>บาทหลวง<w>เอส<w>ช<w>ัว<w>รี
		84560	เอาชนะ<w>ปรมาจารย์<w>ใน<w>พิธีกรรม<w>เอส<w>ช<w>ัว<w>รี
		84561	เอาชนะ<w>ลูกศิษย์<w>มี<w>ปีก
		84562	เอาชนะ<w>นักฆ่า<w>มี<w>ปีก
		84563	เอาชนะ<w>นักลอบสังหาร<w>ม<w>ี<w>ปีก
		84564	เอาชนะ<w>หัวหน้า<w>นักลอบสังหาร<w>ม<w>ี<w>ปีก
		84565	เอาชนะ<w>ผู้ลี้ภัย<w>ไรฮอร์น
		84566	เอาชนะ<w>อันธพาล<w>ไรฮอร์น
		84567	เอาชนะ<w>หัวขโมย<w>ไรฮอร์น
		84568	เอาชนะ<w>ผู้มีอิทธิพล<w>ไรฮอร์น
		84569	เอาชนะ<w>คนงาน<w>แห่ง<w>ฮันเซล
		84570	เอาชนะ<w>ทหาร<w>แห่ง<w>ฮันเซล
		84571	เอาชนะ<w>หัวหน้าคนงาน<w>แห่ง<w>ฮันเซล
		84572	เอาชนะ<w>ผู้นำ<w>แห่ง<w>ฮันเซล
		84573	1. กำจัด<w>สัตว์ประหลาด<w>จนกว่า<w> "จับ<w>" จะ<w>ปรากฏ<w>ขึ้น<w>มา<w>ข้างบน<w>หัว<w>ของ<w>พวก<w>มัน<w> <n>2. จับ<w>สัตว์ประหลาด<w>ด้วย<w> มัสตาร์ด<w>-ช็อต<w> X-Bow<n>3.การ<w>พ่ายแพ้<w>สัตว์ประหลาด<w>จะ<w>ทำ<w>ให้<w>การต่อสู้<w>แพ้
		84574	1. เข้าถึง<w>สัตว์ประหลาด<w>เพื่อ<w>กลืนกิน<w> <n>2. การถู<w>กกลืนกิน<w>จะ<w>ทำ<w>ให้<w>การต่อสู้<w>พ่ายแพ้
		84575	รางวัล<w>แผนที่ล่าสัตว์
		84576	นี่<w>คือ<w>รางวัล<w><c:ff96dec9>แผนที่ล่าสัตว์<w></c>ที่<w>ท่าน<w>ท<w>ำ<w>หาย<w> ซึ่ง<w>ถูก<w>พบ<w>โดย<w>บุคคล<w>นิรนาม<w>และ<w>ได้<w>ส่ง<w>ไป<w>ยัง<w>ข้อความ<w>ของ<w>ท่าน<w>แล้ว<w> โปรด<w>รับ<w>เลย<w>ตอนนี้
		84577	เอาชนะ<w>อสูร<w>ลูกธนู
		84578	สัตว์ประหลาด<w>ถือกำเนิด<w>จาก<w>การ<w>วิวัฒน์<w>จนถึง<w>ขีดสุด<w>ของ<w>ธาตุ<w>ต่าง<w>ๆ<w> และ<w>ฤดูกาล<w>ที่<w>แปรเปลี่ยน<w> ซ่อน<w>อยู่<w>ใน<w>ป่า<w>ลึก<w> พวก<w>มัน<w>ไม่ธรรมดา<w>จริง<w>ๆ
		84579	ตำนาน<w>ได้<w>กล่าว<w>ไว้<w>ว่า<w>อสูร<w>ประหลาด<w>ม<w>ี<w>อยู่<w>ตั้งแต่<w>จุดเริ่มต้น<w>ของ<w>เวลา<w>ผ่าน<w>ประสงค์<w>ของ<w>เทพเจ้า<w> มี<w>ความแข็งแกร่ง<w>มหาศาล<w>และ<w>หา<w>ได้<w>ยาก<w>ใน<w>โลก
		84580	อสูรวิญญาณ<w>เกียรติยศ<w>ขั้น<w> 1
		84581	อสูรวิญญาณ<w>เกียรติยศ<w>ขั้น<w> 2
		84582	อสูรวิญญาณ<w>เกียรติยศ<w>ขั้น<w> 3
		84583	อสูรวิญญาณ<w>เกียรติยศ<w>ขั้น<w> 4
		84584	อสูรวิญญาณ<w>เกียรติยศ<w>ขั้น<w> 5
	射击	84585	ยุทธศาสตร์<w>การ<w>ท้าทาย
	割草	84586	ยุทธศาสตร์<w>การ<w>ท้าทาย
	捕捉	84587	ยุทธศาสตร์<w>การ<w>ท้าทาย
	吞噬	84588	ยุทธศาสตร์<w>การ<w>ท้าทาย
		84589	แตะ<w>โทเทมต่อสู้
		84590	แตะ<w>โทเทมล่าสัตว์
