sdwa	DESC	ID
	室火猪25	213444	วิญญาณปฐมกาล<w> <c:FFf1cc74>ตะบองศักดิ์สิทธิ์<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 2 วินาที
	室火猪30	213445	ร่างคงกระพัน<w> <c:FFf1cc74>ตะบองศักดิ์สิทธิ์<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 0.5 วินาที
	室火猪31	213446	ร่างคงกระพัน<w> <c:FFf1cc74>ตะบองศักดิ์สิทธิ์<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 0.6 วินาที
	室火猪32	213447	ร่างคงกระพัน<w> <c:FFf1cc74>ตะบองศักดิ์สิทธิ์<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 0.7 วินาที
	室火猪33	213448	ร่างคงกระพัน<w> <c:FFf1cc74>ตะบองศักดิ์สิทธิ์<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 0.8 วินาที
	室火猪34	213449	ร่างคงกระพัน<w> <c:FFf1cc74>ตะบองศักดิ์สิทธิ์<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 0.9 วินาที
	室火猪35	213450	ร่างคงกระพัน<w> <c:FFf1cc74>ตะบองศักดิ์สิทธิ์<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 1 วินาที
	女土蝠10	213451	ทองคำ<w>ร้าว<w> <c:FFf1cc74>ดาบหนัก<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1 วินาที
	女土蝠11	213452	ทองคำ<w>ร้าว<w> <c:FFf1cc74>ดาบหนัก<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.2 วินาที
	女土蝠12	213453	ทองคำ<w>ร้าว<w> <c:FFf1cc74>ดาบหนัก<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.4 วินาที
	女土蝠13	213454	ทองคำ<w>ร้าว<w> <c:FFf1cc74>ดาบหนัก<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.6 วินาที
	女土蝠14	213455	ทองคำ<w>ร้าว<w> <c:FFf1cc74>ดาบหนัก<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.8 วินาที
	女土蝠15	213456	ทองคำ<w>ร้าว<w> <c:FFf1cc74>ดาบหนัก<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 2 วินาที
	女土蝠20	213457	ผู้ทำลายกองทหาร<w> <c:FFf1cc74>ดาบหนัก<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1 วินาที
	女土蝠21	213458	ผู้ทำลายกองทหาร<w> <c:FFf1cc74>ดาบหนัก<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.2 วินาที
	女土蝠22	213459	ผู้ทำลายกองทหาร<w> <c:FFf1cc74>ดาบหนัก<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.4 วินาที
	女土蝠23	213460	ผู้ทำลายกองทหาร<w> <c:FFf1cc74>ดาบหนัก<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.6 วินาที
	女土蝠24	213461	ผู้ทำลายกองทหาร<w> <c:FFf1cc74>ดาบหนัก<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.8 วินาที
	女土蝠25	213462	ผู้ทำลายกองทหาร<w> <c:FFf1cc74>ดาบหนัก<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 2 วินาที
	女土蝠30	213463	วิญญาณแห่งดาบ<w> <c:FFf1cc74>ดาบหนัก<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 0.25 วินาที
	女土蝠31	213464	วิญญาณแห่งดาบ<w> <c:FFf1cc74>ดาบหนัก<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 0.3 วินาที
	女土蝠32	213465	วิญญาณแห่งดาบ<w> <c:FFf1cc74>ดาบหนัก<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 0.35 วินาที
	女土蝠33	213466	วิญญาณแห่งดาบ<w> <c:FFf1cc74>ดาบหนัก<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 0.4 วินาที
	女土蝠34	213467	วิญญาณแห่งดาบ<w> <c:FFf1cc74>ดาบหนัก<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 0.45 วินาที
	女土蝠35	213468	วิญญาณแห่งดาบ<w> <c:FFf1cc74>ดาบหนัก<w></c> <c:FF96dec9>ระยะเวลา<w></c> เพิ่มขึ้น<w> 0.5 วินาที
	虚日鼠10	213469	
	虚日鼠11	213470	
	虚日鼠12	213471	
	虚日鼠13	213472	
	虚日鼠14	213473	
	虚日鼠15	213474	
	虚日鼠20	213475	
	虚日鼠21	213476	
	虚日鼠22	213477	
	虚日鼠23	213478	
	虚日鼠24	213479	
	虚日鼠25	213480	
	虚日鼠30	213481	
	虚日鼠31	213482	
	虚日鼠32	213483	
	虚日鼠33	213484	
	虚日鼠34	213485	
	虚日鼠35	213486	
	危月燕10	213487	
	危月燕11	213488	
	危月燕12	213489	
	危月燕13	213490	
	危月燕14	213491	
	危月燕15	213492	
	危月燕20	213493	
	危月燕21	213494	
	危月燕22	213495	
	危月燕23	213496	
	危月燕24	213497	
	危月燕25	213498	
	危月燕30	213499	
	危月燕31	213500	
	危月燕32	213501	
	危月燕33	213502	
	危月燕34	213503	
	危月燕35	213504	
	紫微星10	213505	ขณะ<w>ถือ<w>หน้าไม้แผดเผา<w> <c:FF96dec9>ความเร็ว<w>เคลื่อนที่<w></c> +80% เป็นเวลา<w> 2 วินาที
	紫微星11	213506	ขณะ<w>ถือ<w>หน้าไม้แผดเผา<w> <c:FF96dec9>ความเร็ว<w>เคลื่อนที่<w></c> +80% เป็นเวลา<w> 2.2 วินาที
	紫微星12	213507	ขณะ<w>ถือ<w>หน้าไม้แผดเผา<w> <c:FF96dec9>ความเร็ว<w>เคลื่อนที่<w></c> +80% เป็นเวลา<w> 2.4 วินาที
	紫微星13	213508	ขณะ<w>ถือ<w>หน้าไม้แผดเผา<w> <c:FF96dec9>ความเร็ว<w>เคลื่อนที่<w></c> +80% เป็นเวลา<w> 2.6 วินาที
	紫微星14	213509	ขณะ<w>ถือ<w>หน้าไม้แผดเผา<w> <c:FF96dec9>ความเร็ว<w>เคลื่อนที่<w></c> +80% เป็นเวลา<w> 2.8 วินาที
	紫微星15	213510	ขณะ<w>ถือ<w>หน้าไม้แผดเผา<w> <c:FF96dec9>ความเร็ว<w>เคลื่อนที่<w></c> +80% เป็นเวลา<w> 3 วินาที
	紫微星20	213511	ถือ<w>หน้าไม้แผดเผา<w>ล<w>ด<w> <c:FF96dec9>ระยะเวลา<w>บรรจุ<w>กระสุน<w></c> 10%
	紫微星21	213512	ถือ<w>หน้าไม้แผดเผา<w>ล<w>ด<w> <c:FF96dec9>ระยะเวลา<w>บรรจุ<w>กระสุน<w></c> 12%
	紫微星22	213513	ถือ<w>หน้าไม้แผดเผา<w>ล<w>ด<w> <c:FF96dec9>ระยะเวลา<w>บรรจุ<w>กระสุน<w></c> 14%
	紫微星23	213514	ถือ<w>หน้าไม้แผดเผา<w>ล<w>ด<w> <c:FF96dec9>ระยะเวลา<w>บรรจุ<w>กระสุน<w></c> 16%
	紫微星24	213515	ถือ<w>หน้าไม้แผดเผา<w>ล<w>ด<w> <c:FF96dec9>ระยะเวลา<w>บรรจุ<w>กระสุน<w></c> 18%
	紫微星25	213516	ถือ<w>หน้าไม้แผดเผา<w>ล<w>ด<w> <c:FF96dec9>ระยะเวลา<w>บรรจุ<w>กระสุน<w></c> 20%
	紫微星30	213517	หน้าไม้แผดเผา<w> <c:FF96dec9>กระสุน<w></c> ความจุ<w> +3
	紫微星31	213518	หน้าไม้แผดเผา<w> <c:FF96dec9>กระสุน<w></c> ความจุ<w> +6
	紫微星32	213519	หน้าไม้แผดเผา<w> <c:FF96dec9>กระสุน<w></c> ความจุ<w> +9
	紫微星33	213520	หน้าไม้แผดเผา<w> <c:FF96dec9>กระสุน<w></c> ความจุ<w> +12
	紫微星34	213521	หน้าไม้แผดเผา<w> <c:FF96dec9>กระสุน<w></c> ความจุ<w> +15
	紫微星35	213522	หน้าไม้แผดเผา<w> <c:FF96dec9>กระสุน<w></c> ความจุ<w> +18
	贪狼星10	213523	ถือ<w>หน้าไม้สกายไฟร์<w>ลด<w> <c:FF96dec9>การ<w>ใช้<w>ค่า<w>ความอึด<w></c> 10% เมื่อ<w>กระโดด
	贪狼星11	213524	ถือ<w>หน้าไม้สกายไฟร์<w>ลด<w> <c:FF96dec9>การ<w>ใช้<w>ค่า<w>ความอึด<w></c> 12% เมื่อ<w>กระโดด
	贪狼星12	213525	ถือ<w>หน้าไม้สกายไฟร์<w>ลด<w> <c:FF96dec9>การ<w>ใช้<w>ค่า<w>ความอึด<w></c> 14% เมื่อ<w>กระโดด
	贪狼星13	213526	ถือ<w>หน้าไม้สกายไฟร์<w>ลด<w> <c:FF96dec9>การ<w>ใช้<w>ค่า<w>ความอึด<w></c> 16% เมื่อ<w>กระโดด
	贪狼星14	213527	ถือ<w>หน้าไม้สกายไฟร์<w>ลด<w> <c:FF96dec9>การ<w>ใช้<w>ค่า<w>ความอึด<w></c> 18% เมื่อ<w>กระโดด
	贪狼星15	213528	ถือ<w>หน้าไม้สกายไฟร์<w>ลด<w> <c:FF96dec9>การ<w>ใช้<w>ค่า<w>ความอึด<w></c> 20% เมื่อ<w>กระโดด
	贪狼星20	213529	<c:FFf1cc74>หน้าไม้สกายไฟร์<w></c> ระยะเวลา<w>บรรจุ<w> <c:FF96dec9>กระสุน<w></c> -15%
	贪狼星21	213530	<c:FFf1cc74>หน้าไม้สกายไฟร์<w></c> ระยะเวลา<w>บรรจุ<w> <c:FF96dec9>กระสุน<w></c> -16%
	贪狼星22	213531	<c:FFf1cc74>หน้าไม้สกายไฟร์<w></c> ระยะเวลา<w>บรรจุ<w> <c:FF96dec9>กระสุน<w></c> -17%
	贪狼星23	213532	<c:FFf1cc74>หน้าไม้สกายไฟร์<w></c> ระยะเวลา<w>บรรจุ<w> <c:FF96dec9>กระสุน<w></c> -18%
	贪狼星24	213533	<c:FFf1cc74>หน้าไม้สกายไฟร์<w></c> ระยะเวลา<w>บรรจุ<w> <c:FF96dec9>กระสุน<w></c> -19%
	贪狼星25	213534	<c:FFf1cc74>หน้าไม้สกายไฟร์<w></c> ระยะเวลา<w>บรรจุ<w> <c:FF96dec9>กระสุน<w></c> -20%
	贪狼星30	213535	เมื่อ<w>ไฟ<w>ของ<w> <c:FFf1cc74>หน้าไม้สกายไฟร์<w></c> โดน<w>ศัตรู<w> จะ<w>ติด<w>สถานะ<w> <c:FF96dec9>เผาไหม้<w></c> เป็นเวลา<w> 3 วินาที
	贪狼星31	213536	เมื่อ<w>ไฟ<w>ของ<w> <c:FFf1cc74>หน้าไม้สกายไฟร์<w></c> โดน<w>ศัตรู<w> จะ<w>ติด<w>สถานะ<w> <c:FF96dec9>เผาไหม้<w></c> เป็นเวลา<w> 3.2 วินาที
	贪狼星32	213537	เมื่อ<w>ไฟ<w>ของ<w> <c:FFf1cc74>หน้าไม้สกายไฟร์<w></c> โดน<w>ศัตรู<w> จะ<w>ติด<w>สถานะ<w> <c:FF96dec9>เผาไหม้<w></c> เป็นเวลา<w> 3.4 วินาที
	贪狼星33	213538	เมื่อ<w>ไฟ<w>ของ<w> <c:FFf1cc74>หน้าไม้สกายไฟร์<w></c> โดน<w>ศัตรู<w> จะ<w>ติด<w>สถานะ<w> <c:FF96dec9>เผาไหม้<w></c> เป็นเวลา<w> 3.6 วินาที
	贪狼星34	213539	เมื่อ<w>ไฟ<w>ของ<w> <c:FFf1cc74>หน้าไม้สกายไฟร์<w></c> โดน<w>ศัตรู<w> จะ<w>ติด<w>สถานะ<w> <c:FF96dec9>เผาไหม้<w></c> เป็นเวลา<w> 3.8 วินาที
	贪狼星35	213540	เมื่อ<w>ไฟ<w>ของ<w> <c:FFf1cc74>หน้าไม้สกายไฟร์<w></c> โดน<w>ศัตรู<w> จะ<w>ติด<w>สถานะ<w> <c:FF96dec9>เผาไหม้<w></c> เป็นเวลา<w> 4 วินาที
	廉贞星10多发	213541	ขณะ<w>ถือ<w>ปืนคู่ขนาน<w> <c:FF96dec9>พลัง<w>ป้องกัน<w>ของ<w>คุณ<w></c> +5% เป็นเวลา<w> 1 วินาที<w>  หลังจาก<w>โดน<w>จุดอ่อน
	廉贞星11	213542	ขณะ<w>ถือ<w>ปืนคู่ขนาน<w> <c:FF96dec9>พลัง<w>ป้องกัน<w>ของ<w>คุณ<w></c> +6% เป็นเวลา<w> 1 วินาที<w>   หลังจาก<w>โดน<w>จุดอ่อน
	廉贞星12	213543	ขณะ<w>ถือ<w>ปืนคู่ขนาน<w> <c:FF96dec9>พลัง<w>ป้องกัน<w>ของ<w>คุณ<w></c> +7% เป็นเวลา<w> 1 วินาที<w>   หลังจาก<w>โดน<w>จุดอ่อน
	廉贞星13	213544	ขณะ<w>ถือ<w>ปืนคู่ขนาน<w> <c:FF96dec9>พลัง<w>ป้องกัน<w>ของ<w>คุณ<w></c> +8% เป็นเวลา<w> 1 วินาที<w>   หลังจาก<w>โดน<w>จุดอ่อน
	廉贞星14	213545	ขณะ<w>ถือ<w>ปืนคู่ขนาน<w> <c:FF96dec9>พลัง<w>ป้องกัน<w>ของ<w>คุณ<w></c> +9% เป็นเวลา<w> 1 วินาที<w>   หลังจาก<w>โดน<w>จุดอ่อน
	廉贞星15	213546	ขณะ<w>ถือ<w>ปืนคู่ขนาน<w> <c:FF96dec9>พลัง<w>ป้องกัน<w>ของ<w>คุณ<w></c> +10% เป็นเวลา<w> 1 วินาที<w>   หลังจาก<w>โดน<w>จุดอ่อน
	廉贞星20	213547	ถือ<w>ปืนคู่ขนาน<w> มีโอกาส<w> 5% ที่จะ<w>เติม<w> 1 <c:FF96dec9>กระสุน<w></c> เมื่อ<w>โจมตี<w>โดน<w>จุดอ่อน<w>ของ<w>ศัตรู
	廉贞星21	213548	ถือ<w>ปืนคู่ขนาน<w> มีโอกาส<w> 6% ที่จะ<w>เติม<w> 1 <c:FF96dec9>กระสุน<w></c> เมื่อ<w>โจมตี<w>โดน<w>จุดอ่อน<w>ของ<w>ศัตรู
	廉贞星22	213549	ถือ<w>ปืนคู่ขนาน<w> มีโอกาส<w> 7% ที่จะ<w>เติม<w> 1 <c:FF96dec9>กระสุน<w></c> เมื่อ<w>โจมตี<w>โดน<w>จุดอ่อน<w>ของ<w>ศัตรู
	廉贞星23	213550	ถือ<w>ปืนคู่ขนาน<w> มีโอกาส<w> 8% ที่จะ<w>เติม<w> 1 <c:FF96dec9>กระสุน<w></c> เมื่อ<w>โจมตี<w>โดน<w>จุดอ่อน<w>ของ<w>ศัตรู
	廉贞星24	213551	ถือ<w>ปืนคู่ขนาน<w> มีโอกาส<w> 9% ที่จะ<w>เติม<w> 1 <c:FF96dec9>กระสุน<w></c> เมื่อ<w>โจมตี<w>โดน<w>จุดอ่อน<w>ของ<w>ศัตรู
	廉贞星25	213552	ถือ<w>ปืนคู่ขนาน<w> มีโอกาส<w> 10% ที่จะ<w>เติม<w> 1 <c:FF96dec9>กระสุน<w></c> เมื่อ<w>โจมตี<w>โดน<w>จุดอ่อน<w>ของ<w>ศัตรู
	廉贞星30	213553	ถือ<w>ปืนคู่ขนาน<w>เพิ่ม<w> <c:FF96dec9>พลัง<w>โจมตี<w></c> 10% เมื่อ<w>พลังชีวิต<w>มากกว่า<w> 50%
	廉贞星31	213554	ถือ<w>ปืนคู่ขนาน<w>เพิ่ม<w> <c:FF96dec9>พลัง<w>โจมตี<w></c> 12% เมื่อ<w>พลังชีวิต<w>มากกว่า<w> 50%
	廉贞星32	213555	ถือ<w>ปืนคู่ขนาน<w>เพิ่ม<w> <c:FF96dec9>พลัง<w>โจมตี<w></c> 14% เมื่อ<w>พลังชีวิต<w>มากกว่า<w> 50%
	廉贞星33	213556	ถือ<w>ปืนคู่ขนาน<w>เพิ่ม<w> <c:FF96dec9>พลัง<w>โจมตี<w></c> 16% เมื่อ<w>พลังชีวิต<w>มากกว่า<w> 50%
	廉贞星34	213557	ถือ<w>ปืนคู่ขนาน<w>เพิ่ม<w> <c:FF96dec9>พลัง<w>โจมตี<w></c> 18% เมื่อ<w>พลังชีวิต<w>มากกว่า<w> 50%
	廉贞星35	213558	ถือ<w>ปืนคู่ขนาน<w>เพิ่ม<w> <c:FF96dec9>พลัง<w>โจมตี<w></c> 20% เมื่อ<w>พลังชีวิต<w>มากกว่า<w> 50%
	巨门星10	213559	สถานะ<w>หัวใจปิดผนึก<w> <c:FFf1cc74>ธนู<w></c> <c:FF96dec9>ระยะเวลา<w>ใช้งาน<w></c> +1.5 วินาที
	巨门星11	213560	สถานะ<w>หัวใจปิดผนึก<w> <c:FFf1cc74>ธนู<w></c> <c:FF96dec9>ระยะเวลา<w>ใช้งาน<w></c> +1.6 วินาที
	巨门星12	213561	สถานะ<w>หัวใจปิดผนึก<w> <c:FFf1cc74>ธนู<w></c> <c:FF96dec9>ระยะเวลา<w>ใช้งาน<w></c> +1.7 วินาที
	巨门星13	213562	สถานะ<w>หัวใจปิดผนึก<w> <c:FFf1cc74>ธนู<w></c> <c:FF96dec9>ระยะเวลา<w>ใช้งาน<w></c> +1.8 วินาที
	巨门星14	213563	สถานะ<w>หัวใจปิดผนึก<w> <c:FFf1cc74>ธนู<w></c> <c:FF96dec9>ระยะเวลา<w>ใช้งาน<w></c> +1.9 วินาที
	巨门星15	213564	สถานะ<w>หัวใจปิดผนึก<w> <c:FFf1cc74>ธนู<w></c> <c:FF96dec9>ระยะเวลา<w>ใช้งาน<w></c> +2.0 วินาที
	巨门星20	213565	สกิล<w>เปิดหน้าต่าง<w> <c:FFf1cc74>ธนู<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1 วินาที
	巨门星21	213566	สกิล<w>เปิดหน้าต่าง<w> <c:FFf1cc74>ธนู<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.2 วินาที
	巨门星22	213567	สกิล<w>เปิดหน้าต่าง<w> <c:FFf1cc74>ธนู<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.4 วินาที
	巨门星23	213568	สกิล<w>เปิดหน้าต่าง<w> <c:FFf1cc74>ธนู<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.6 วินาที
	巨门星24	213569	สกิล<w>เปิดหน้าต่าง<w> <c:FFf1cc74>ธนู<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 1.8 วินาที
	巨门星25	213570	สกิล<w>เปิดหน้าต่าง<w> <c:FFf1cc74>ธนู<w></c> <c:FF96dec9>คูลดาวน์<w></c> ลดลง<w> 2 วินาที
	巨门星30	213571	สถานะ<w>น้ำแข็งมึนงง<w> <c:FFf1cc74>ธนู<w></c> <c:FF96dec9>ระยะเวลา<w>ใช้งาน<w></c> +1 วินาที
	巨门星31	213572	สถานะ<w>น้ำแข็งมึนงง<w> <c:FFf1cc74>ธนู<w></c> <c:FF96dec9>ระยะเวลา<w>ใช้งาน<w></c> +1.2 วินาที
	巨门星32	213573	สถานะ<w>น้ำแข็งมึนงง<w> <c:FFf1cc74>ธนู<w></c> <c:FF96dec9>ระยะเวลา<w>ใช้งาน<w></c> +1.4 วินาที
	巨门星33	213574	สถานะ<w>น้ำแข็งมึนงง<w> <c:FFf1cc74>ธนู<w></c> <c:FF96dec9>ระยะเวลา<w>ใช้งาน<w></c> +1.6 วินาที
	巨门星34	213575	สถานะ<w>น้ำแข็งมึนงง<w> <c:FFf1cc74>ธนู<w></c> <c:FF96dec9>ระยะเวลา<w>ใช้งาน<w></c> +1.8 วินาที
	巨门星35	213576	สถานะ<w>น้ำแข็งมึนงง<w> <c:FFf1cc74>ธนู<w></c> <c:FF96dec9>ระยะเวลา<w>ใช้งาน<w></c> +2 วินาที
	武曲星10	213577	รี<w>โหลด<w> <c:FFf1cc74>หน้าไม้สตาร์ฮิต<w></c> ได้รับ<w>โล่<w>ป้องกัน<w> <c:FF96dec9>พลัง<w>ป้องกัน<w></c> +50% เป็นเวลา<w> 2 วินาที
	武曲星11	213578	รี<w>โหลด<w> <c:FFf1cc74>หน้าไม้สตาร์ฮิต<w></c> ได้รับ<w>โล่<w>ป้องกัน<w>ช่วย<w>เพิ่ม<w> <c:FF96dec9>พลัง<w>ป้องกัน<w></c> 50% เป็นเวลา<w> 2 วินาที<w> <c:FF96dec9>ระยะเวลา<w></c> ของ<w>โล่<w>ป้องกัน<w>เพิ่มขึ้น<w> 0.2 วินาที
	武曲星12	213579	รี<w>โหลด<w> <c:FFf1cc74>หน้าไม้สตาร์ฮิต<w></c> ได้รับ<w>โล่<w>ป้องกัน<w>ช่วย<w>เพิ่ม<w> <c:FF96dec9>พลัง<w>ป้องกัน<w></c> 50% เป็นเวลา<w> 2 วินาที<w> <c:FF96dec9>ระยะเวลา<w></c> ของ<w>โล่<w>ป้องกัน<w>เพิ่มขึ้น<w> 0.4 วินาที
	武曲星13	213580	รี<w>โหลด<w> <c:FFf1cc74>หน้าไม้สตาร์ฮิต<w></c> ได้รับ<w>โล่<w>ป้องกัน<w>ช่วย<w>เพิ่ม<w> <c:FF96dec9>พลัง<w>ป้องกัน<w></c> 50% เป็นเวลา<w> 2 วินาที<w> <c:FF96dec9>ระยะเวลา<w></c> ของ<w>โล่<w>ป้องกัน<w>เพิ่มขึ้น<w> 0.6 วินาที
	武曲星14	213581	รี<w>โหลด<w> <c:FFf1cc74>หน้าไม้สตาร์ฮิต<w></c> ได้รับ<w>โล่<w>ป้องกัน<w>ช่วย<w>เพิ่ม<w> <c:FF96dec9>พลัง<w>ป้องกัน<w></c> 50% เป็นเวลา<w> 2 วินาที<w> <c:FF96dec9>ระยะเวลา<w></c> ของ<w>โล่<w>ป้องกัน<w>เพิ่มขึ้น<w> 0.8 วินาที
	武曲星15	213582	รี<w>โหลด<w> <c:FFf1cc74>หน้าไม้สตาร์ฮิต<w></c> ได้รับ<w>โล่<w>ป้องกัน<w>ช่วย<w>เพิ่ม<w> <c:FF96dec9>พลัง<w>ป้องกัน<w></c> 50% เป็นเวลา<w> 2 วินาที<w> <c:FF96dec9>ระยะเวลา<w></c> ของ<w>โล่<w>ป้องกัน<w>เพิ่มขึ้น<w> 1 วินาที
	武曲星20	213583	เมื่อ<w>ระเบิดดาวเพลิง<w>ของ<w> <c:FFf1cc74>หน้าไม้สตาร์ฮิต<w></c> โดน<w>ศัตรู<w> จะ<w>ทำการ<w><c:FF96dec9>ฟื้นฟู<w></c><c:FF96dec9>พลังชีวิต<w></c> 2.5% ต่อ<w>วินาที<w>เป็นเวลา<w> 2.5 วินาที
	武曲星21	213584	เมื่อ<w>ระเบิดดาวเพลิง<w>ของ<w> <c:FFf1cc74>หน้าไม้สตาร์ฮิต<w></c> โดน<w>ศัตรู<w> จะ<w>ทำการ<w><c:FF96dec9>ฟื้นฟู<w></c><c:FF96dec9>พลังชีวิต<w></c> 3% ต่อ<w>วินาที<w>เป็นเวลา<w> 2.5 วินาที
	武曲星22	213585	เมื่อ<w>ระเบิดดาวเพลิง<w>ของ<w> <c:FFf1cc74>หน้าไม้สตาร์ฮิต<w></c> โดน<w>ศัตรู<w> จะ<w>ทำการ<w><c:FF96dec9>ฟื้นฟู<w></c><c:FF96dec9>พลังชีวิต<w></c> 3.5% ต่อ<w>วินาที<w>เป็นเวลา<w> 2.5 วินาที
	武曲星23	213586	เมื่อ<w>ระเบิดดาวเพลิง<w>ของ<w> <c:FFf1cc74>หน้าไม้สตาร์ฮิต<w></c> โดน<w>ศัตรู<w> จะ<w>ทำการ<w><c:FF96dec9>ฟื้นฟู<w></c><c:FF96dec9>พลังชีวิต<w></c> 4% ต่อ<w>วินาที<w>เป็นเวลา<w> 2.5 วินาที
	武曲星24	213587	เมื่อ<w>ระเบิดดาวเพลิง<w>ของ<w> <c:FFf1cc74>หน้าไม้สตาร์ฮิต<w></c> โดน<w>ศัตรู<w> จะ<w>ทำการ<w><c:FF96dec9>ฟื้นฟู<w></c><c:FF96dec9>พลังชีวิต<w></c> 4.5% ต่อ<w>วินาที<w>เป็นเวลา<w> 2.5 วินาที
	武曲星25	213588	เมื่อ<w>ระเบิดดาวเพลิง<w>ของ<w> <c:FFf1cc74>หน้าไม้สตาร์ฮิต<w></c> โดน<w>ศัตรู<w> จะ<w>ทำการ<w><c:FF96dec9>ฟื้นฟู<w></c><c:FF96dec9>พลังชีวิต<w></c> 5% ต่อ<w>วินาที<w>เป็นเวลา<w> 2.5 วินาที
	武曲星30	213589	หน้าไม้สตาร์ฮิต<w> <c:FF96dec9>ดาเมจ<w></c> +10% เมื่อ<w>พลังชีวิต<w>มากกว่า<w> 50%
	武曲星31	213590	หน้าไม้สตาร์ฮิต<w> <c:FF96dec9>ดาเมจ<w></c> +11% เมื่อ<w>พลังชีวิต<w>มากกว่า<w> 50%
	武曲星32	213591	หน้าไม้สตาร์ฮิต<w> <c:FF96dec9>ดาเมจ<w></c> +12% เมื่อ<w>พลังชีวิต<w>มากกว่า<w> 50%
	武曲星33	213592	หน้าไม้สตาร์ฮิต<w> <c:FF96dec9>ดาเมจ<w></c> +13% เมื่อ<w>พลังชีวิต<w>มากกว่า<w> 50%
	武曲星34	213593	หน้าไม้สตาร์ฮิต<w> <c:FF96dec9>ดาเมจ<w></c> +14% เมื่อ<w>พลังชีวิต<w>มากกว่า<w> 50%
	武曲星35	213594	หน้าไม้สตาร์ฮิต<w> <c:FF96dec9>ดาเมจ<w></c> +15% เมื่อ<w>พลังชีวิต<w>มากกว่า<w> 50%
	破军星10	213595	ขณะ<w>ถือ<w>สลิงพายุ<w> <c:FF96dec9>ความแม่นยำ<w></c> +10%
	破军星11	213596	ขณะ<w>ถือ<w>สลิงพายุ<w> <c:FF96dec9>ความแม่นยำ<w></c> +12%
	破军星12	213597	ขณะ<w>ถือ<w>สลิงพายุ<w> <c:FF96dec9>ความแม่นยำ<w></c> +14%
	破军星13	213598	ขณะ<w>ถือ<w>สลิงพายุ<w> <c:FF96dec9>ความแม่นยำ<w></c> +16%
	破军星14	213599	ขณะ<w>ถือ<w>สลิงพายุ<w> <c:FF96dec9>ความแม่นยำ<w></c> +18%
	破军星15	213600	ขณะ<w>ถือ<w>สลิงพายุ<w> <c:FF96dec9>ความแม่นยำ<w></c> +20%
	破军星20	213601	<c:FF96dec9>อัตรา<w>การ<w>ยิง<w></c> เพิ่มขึ้น<w> 15% ขณะ<w>ถือ<w>สลิงพายุ
	破军星21	213602	<c:FF96dec9>อัตรา<w>การ<w>ยิง<w></c> เพิ่มขึ้น<w> 16% ขณะ<w>ถือ<w>สลิงพายุ
	破军星22	213603	<c:FF96dec9>อัตรา<w>การ<w>ยิง<w></c> เพิ่มขึ้น<w> 17% ขณะ<w>ถือ<w>สลิงพายุ
	破军星23	213604	<c:FF96dec9>อัตรา<w>การ<w>ยิง<w></c> เพิ่มขึ้น<w> 18% ขณะ<w>ถือ<w>สลิงพายุ
	破军星24	213605	<c:FF96dec9>อัตรา<w>การ<w>ยิง<w></c> เพิ่มขึ้น<w> 19% ขณะ<w>ถือ<w>สลิงพายุ
	破军星25	213606	<c:FF96dec9>อัตรา<w>การ<w>ยิง<w></c> เพิ่มขึ้น<w> 20% ขณะ<w>ถือ<w>สลิงพายุ
